유통, 사무관리, 사무행정, 총무, 급여관리, 노무,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마케팅, 마케팅기획, 프로모션, 상품입출고, 온라인MD, 재고관리, MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에너지, 창고관리, 물류관리, 상품입출고, 자재관리, 재고관리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관리, 사무관리, 사무행정, 국내영업, 법인영업, 해외영업, 거래선개발관리, 대리점관리, 영업관리, 영업기획, 영업지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
섬유, 여성의류, 의류, C#, Delphi, Oracle, Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국내영업, 일반영업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
데이터분석, 신사업, 영업분석, 영업전략수립, 해외시장조사, 내부지표개선, 도시개발, 부동산개발, 부동산서비스, 부동산컨설팅, 경영기획, 경영혁신, 기획, 기획조사, 사업기획, 영업기획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신문사, 언론사, 네트워크관리, 방화벽, 보안관리, 서버관리자, Linux, 시스템프로그래머, 시스템분석, 시스템설계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
㈜인터코스, 화장품, 연구원, 제품개발, 화장품, R&D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의료기기, 해외영업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PN풍년 안산본사 재경팀 경력(1명),신입(1명) 채용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
결산, 공시, 자금, 재무, 재무회계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
설계직원 모집 (토목, 구조),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건설자재, 건축자재, 구조,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금융솔루션 개발자 모집( C, C++ 우대 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금융상품, 솔루션 개발, 수학과, 시스템 개발, 종로구, 컴퓨터공학과, 클라이언트 개발, 프로그래밍, CC++, 솔루션 서비스, 금융상품시스템개발, 금융상품 시스템 개발, WPF 프로그래밍, 소프트웨어개발, 솔루션, 클라이언트개발, 데이터베이스, MS-SQL, Oracle, SQL, 응용프로그래머, C, C#, C++, Java, 시스템분석, 시스템설계, 유지보수, 소프트웨어, 정보통신·IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유니티, 자동제어, 전기제어, 전자, 구매관리, 자재관리, 자재구매, 자재구매기획, 자재통합, 가맹점영업, 국내영업, 기술영업, 법인영업, 일반영업, 기술영업, 기술지원, 네트워크영업, 신기술영업, 자동화설비영업, 하드웨어영업, 게임개발, 게임기획, 게임디자인, 게임마케팅, 게임시나리오, 클라이언트개발, 서버, .NET, 웹프로그래머, AJAX, APM, asp, php, 응용프로그래머, 플래시APP, C, C#, C#Builder, C++, C++Builder, Embedded, WindowsMobile, 가상현실, 시스템프로그래머, 어셈블리, 임베디드, 펌웨어, HMI, MMI, 인공지능(AI), 빅데이터, 사물인터넷(IoT), 머신러닝(ML), 딥러닝, 유지보수, 펌웨어, 하드웨어, DSP, FPGA, 소프트웨어, 3D, 그래픽디자인, CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건설자재, 건축자재, 금속, 금속가공, 금속재료, 금형, 레미콘, 시멘트, 교수설계, 교육, 교육기획, 교육훈련, 급여관리, 노사관리, 목표관리, 보상·승진, 성과관리, 인사, 인사기획, 인사통합, 인재개발, 직무분석, 채용·면접, 무역일반, 바이어개발, 바이어관리, 바이어상담, 수출입계약, 영어, 중국어, 해외영업, 구매관리, 상품입출고, 외자구매, 유통관리, 자재구매, 국내영업, 기술영업, 납품영업, 법인영업, 일반영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 납품관리, 대리점관리, 매출관리, 영업관리, 영업기획, 영업지원, 외주관리, 공정, 공정관리, 생산, 생산관리, 안전, 원가관리, 자재관리, 품질, 품질검사, 품질관리, 품질보증, 환경관리, 금속, 기계, 설비, 시멘트, 제조, 기구설계, 기술연구소, 기술직, 생명공학, 생산기술, 실험, 에너지, 연구관리, 연구원, 원자력, 제품개발, 화학, 환경, R&D, 건설현장, 건축감리, 건축자재, 건축CM, 공무, 공사감리, 노무, 설계감리,,,,,,,,,
부문별(신입, 경력) 정규직 채용공고,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분자진단, 바이오, 보건, 제약, 바이어상담, 수출입계약, 영어, 중국어, 해외마케팅, 해외영업, 바이오, 의료, 제약, 의약품, 유전공학, 생명공학, 연구·실험·기술, 의료·제약,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정보관리, Excel, 구매관리, SCM, 거래선개발관리, 거래처관리, 영업관리, 영업기획, 영업지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무역업, 무역일반, 바이어개발, 바이어관리, 바이어상담, 수출입계약, 영어, 해외영업, 무역, 무역사무, 수출입무역, 오더관리, 거래선개발관리, 거래처관리, 고객관리, 납품관리, 매출관리, 영업관리, 영업기획, 영업지원, 외주관리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모바일앱개발, 소프트웨어개발, 솔루션, asp, MS-SQL, MySQL, SQL, 네트워크관리, Application, C#, C++, MFC, SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
통신, 4대보험, 경리, 경영지원, 급여관리, 더존, 부가세신고, 세무, 전산회계, 전표입력, 출납, 판매관리, 회계, 세무, 재무회계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아날로그, 전원공급장치, 하드웨어 설계, HW 설계, Logic, 전원공급장치 개발, 전원공급기 설계, 전기, 전기제어, 전기회로, 전자, 전자회로, Hardware, C, C++, 펌웨어, 하드웨어, FPGA, 마이크로프로세서, 임베디드, 전기, 전기·전자회로, 펌웨어, 하드웨어, 회로설계, FPGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웹에이전시, 웹프로덕션, 광고기획, 마케팅, 마케팅기획, 시장분석, 프로모션, 모바일기획, 사용자평가, 스토리보드, 웹기획, 통계·로그분석, 설문조사, 시장조사, 조사분석, 통계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF, 설계엔지니어, 전기·전자회로, 회로설계, PADS, RF, 위성통신, 신소재개발,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
섬유, 의류, 급여관리, 인사, HRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소프트웨어개발, 솔루션, asp, ERP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의류, 기획, 전략,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남성의류, 섬유공학, 여성의류, 이너웨어, 패션, 네트워크관리, 서버관리자, 시스템운영, 시스템설계, 시스템엔지니어, 유지보수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상품기획, 소셜커머스, 쇼핑몰, 오픈마켓, 전자상거래, 마케팅, 마케팅기획, 소셜미디어, 시장분석, 업무제휴, 광고관리, 프로모션, 홍보, 홍보기획, PR, 고객관리, 영업기획, 영업지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인증, 안전,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
컴퓨터, 국내영업, 법인영업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D온라인게임, 게임개발, 게임기획, 게임디자인, 게임소프트웨어, 게임시나리오, 게임운영관리, 모션그래픽, 베타테스터, 아케이드게임, 웹게임, 콘솔게임, 퍼블리싱, Java게임, RPG, 게임운영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기구설계, 자동제어, 전기설계, 전기회로, 제어, 안드로이드, 액션스크립트, 응용프로그래머, C, C++, Python, 인공지능(AI), 빅데이터, 사물인터넷(IoT), 딥러닝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업안전, 산업안전기사,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
물류, 배송, 물류관리, 외주관리, 가맹점관리, 고객관리, 대리점관리, 영업관리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농업, 영어, 생산, 생산관리, 품질, 품질검사, 품질관리, 품질보증, HACCP, 영어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모바일앱개발, 소프트웨어개발, 솔루션, BigData, 네트웍구축, 유비쿼터스, 스토리지, 유지보수, 하드웨어, 안드로이드, 전기제어, 전자, 제어, Firmware, PLC, C, C#, C++, Python, VisualC++, Python, 인공지능(AI), 빅데이터, 머신러닝(ML), tensorflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남성의류, 여성의류, 유아의류, 의류, 패션, 공예디자인, 섬유디자인, 잡화디자인, 제품디자인, 섬유디자인, 아동복디자인, 유아복디자인, 의상디자인, 잡화디자인, 디자인기타,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNS컨텐츠, 화장품, 쇼핑몰, 화장품, 프로모션, 사용자평가, 웹서비스기획, 컨텐츠기획,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
입시학원, 교육상담, 안내상담, 프로그램상담, 학원운영, 회원관리, 교수설계, 교육기획, 교육진행, 교육행정, 교육프로그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안정성, 평가, 연구소, 연구원, 조사분석, 컨설팅, 기계, 연구원, R&D, 기술연구소, 연구관리, 연구원, 전기·전자, 제어, 전기·전자회로, 테스트엔지니어, 품질엔지니어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활용품, 소비재, 영업관리, 영업기획, 영업지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체장비, 펌웨어, 하드웨어, FPGA, 소프트웨어, 반도체, 연구원, 전기·전자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소프트웨어개발, 솔루션, 검증, 리눅스, 테스터, QA, 웹기획, 소프트웨어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영업마케팅, 커뮤니케이션/조직문화, 총무, 인사, 회계, 환경관리, 생산기술, 안전,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영업마케팅, 커뮤니케이션/조직문화, 총무, 인사, 회계, 환경관리, 생산기술, 안전,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영업마케팅, 커뮤니케이션/조직문화, 총무, 인사, 회계, 환경관리, 생산기술, 안전,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Android, Electron, IOS, Kotlin, SWIFT, SW, 유지보수, 컴퓨터, 펌웨어, 하드웨어, AS, HTML, Java, Application, Java, 소프트웨어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오, 의약, 제약,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유통, 유통관리, 판매, 편의점, 홈쇼핑, 관리, 문서관리, 사무관리, 시설관리, 총무, 급여관리, 인사, 인사통합, HRD, HRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건설, 네트워크관리, 방화벽, 보안관리, 시스템운영, IIS, .NET, 웹프로그래머, AJAX, HTML, MS-SQL, 웹표준, 자바스크립트, CSS, HTML5, HTML코딩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연구소, 연구원, 조사분석, 컨설팅, 국내영업, 기술영업, 법인영업, 일반영업, 전기, 전기·전자회로, 테스트엔지니어, 품질엔지니어, 무선통신, 이동통신, 전자통신, 정보통신, 통신기술,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정상수학학원 초/중선생님 모집 (목동, 대치, 분당),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어학원, 영어학원, 유아교육, 입시학원, 학원강사, 수학, 일반학원강사, 파트강사,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유기합성, 화공, 화학, 공정관리, 생산관리, 안전, 자재관리, 품질관리, 생산직, 생산직, 포장, 기술연구소, 생산기술, 연구원, 화학, R&D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공정 엔지니어, 기술 엔지니어, CISSP, CISM, matlab, 반도체장비, 인사, 인사통합, 채용·면접, 물류, 외자구매, 원부자재관리, 자재구매, 자재통합, 물류관리, 상품입출고, 외자구매, 유통관리, 자재관리, 자재구매기획, 기술영업, 기술지원, 반도체영업, 기술영업, 법인영업, 장비영업, 네트워크관리, 네트워크엔지니어, 보안관리, 보안관제, 보안기술, 서버관리자, 서버구축, 시스템운영, 정보보안, CCNA, Cisco, LAN, 응용프로그래머, Application, Python, 빅데이터, 머신러닝(ML), 하둡(Hadoop), 데이터분석, 기구설계, 기술연구소, 기술직, 디스플레이, 메카트로닉스, 반도체, 생산기술, 전기·전자, 제어, 제품개발, 회로설계, LCD, LED·AMOLED, PCB, 유지보수, 임베디드, 전기, 전기·전자회로, 전기설비, 테스트엔지니어, 회로설계, OrCAD, 2D, 3D설계, 기계설계, 전기설계, AutoCad, CAD, CAM, catia, Pro-e,,,,,,,,,,,,,,,,,,,,,,,,
감속기, 구조해석, 기계공학, 모터제어, 모터, 방진, 방수, 신호처리, 인벤터, 인터페이스, 정밀측정, 직판영업, 측정, 판가, 프로그래밍, CAN, BLDC, GPIO, HW, Inventor, I2C, SPI, UART, PANTILT, 진동개선, camerahousing, 무역업, 상사, 전기, 전기기사, 전기제어, 전기회로, 전자, Firmware, Hardware, PCB, PLC, SMPS, 사무보조, OA, 국내영업, 일반영업, 거래처관리, 고객관리, 매출관리, 영업관리, 영업지원, 네트워크관리, 웹프로그래머, 응용프로그래머, C, C++, Embedded, 가상현실, 시스템프로그래머, 임베디드, 유지보수, 펌웨어, 하드웨어, DSP, 소프트웨어, 기계, 회로, 기계, 기구설계, 기술연구소, 기술직, 메카트로닉스, 연구관리, 기구설계, 전기·전자, 회로설계, 기구설계, 마이크로프로세서, 배선, 설계엔지니어, 유지보수, 임베디드, 전기, 전기·전자회로, 전기설비, 하드웨어, 회로설계, DSP, OrCAD, 2D, 3D설계, 기계설계, 기구설계, 전기설계, AutoCad, CAD, CAM, catia, CAD, 기계설비, 통신, 기계관리, 전기·전자, 정보통신·IT
교재편집, 북디자인, 편집디자인(IBM), 편집디자인(MAC), 출력, 출판, 출판기획, 편집, 과학, 국사, 국어, 미술, 사회, 수학, 영어, 음악, 체육, 초등학교교사, 중고등학교교사, 기술·가정, 교육기획, 교재컨텐츠개발,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인터넷방송, 대본, 드라마작가, 방송작가, 시나리오작가, 작가, 집필, 국어, 논술,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의약, 제약, 화장품, 국내영업, 납품영업, 법인영업, 의료기영업, 일반영업, 제약영업, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업관리, 영업기획, 영업지원, 납품영업, 법인영업, 일반영업, 제약영업, 고객상담, 고객응대, 고객지원, 고객관리, 단순홍보, 서비스홍보, 제품홍보, 홍보상담, 회원관리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEM, CVD, ETCH, MES, PVD, Plasma Physics, 디스플레이, 반도체장비, 기술영업, 법인영업, 장비영업, .NET, C#, C++, Java, 기술연구소, 기술직, 메카트로닉스, 반도체, 생산기술, 연구관리, 연구원, 전기·전자, 제품개발, 공정엔지니어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엔지니어, 설계, 시스템반도체, Back End, front end, 비메모리 반도체, 전기회로, 전자회로, 디스플레이, 반도체, 반도체생산, 반도체장비, 발광다이오드, 정밀광학, 회로설계, ASIC, IC설계, LCD, LED, Microprocessor, PDP, SoC, TFT, VLSI, 공정, 공정관리, 생산, 생산관리, 품질관리, 기구설계, 기술연구소, 기술직, 디스플레이, 메카트로닉스, 반도체, 생산기술, 연구관리, 연구원, 전기·전자, 정보통신·IT, 제어, 제품개발, 터치스크린, 회로설계, LCD, LED·AMOLED, PCB, R&D, 공정엔지니어, 마이크로프로세서, 배선, 설계엔지니어, 어셈블리, 유지보수, 임베디드, 전기, 전기·전자회로, 전기설비, 테스트엔지니어, 펌웨어, 품질엔지니어, 하드웨어, 회로설계, Analog, AS, ASIC, Digital, DSP, FAE, FPGA, Micom, OrCAD, PADS, PCB, PDA, PLC, RF, VoIP, 풍력·수력·태양열, 전기·전자, 금속·철강, 반도체·LCD, 연구·실험·기술, 제조·공정,,,,,,,,,,,,,,,,
Embeded, 자동제어, 전자, 제어, 기술영업, 기술영업, 신기술영업, 기술영업, 네트워크관리, 서버관리자, 서버구축, 시스템운영, Java, 응용프로그래머, Application, C#, C++, Embedded, Java, Linux, 시스템프로그래머, 시스템분석, 시스템설계, 시스템엔지니어, 하드웨어, 소프트웨어, 기구설계, 제어, 제어, 설계엔지니어, 테스트엔지니어, 하드웨어, 네트워크엔지니어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광고기획, 광고디자인, 온라인광고, 홍보대행, 기획, 서비스기획, 전략, 타당성분석, 마케팅, 브랜딩, 소셜미디어, 시장분석, 판촉, 프로모션, AE, 리테일MD, 물류, 물류관리, 상품기획, 상품입출고, 온라인MD, 유통관리, 재고관리, MD, VMD, AMD, 웹서비스기획, 컨텐츠기획, 웹마케팅, 컨텐츠관리, 컨텐츠에디터, 브랜딩, AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기계, 기계설비, 노즐, 밸브, 기획, 기획조사, 사업기획, 서비스기획, 신규사업·BD, 광고기획, 마케팅, 마케팅기획, 소셜미디어, 시장분석, 광고관리, 브랜드, 프로모션, 홍보, 홍보기획, 웹기획, 정보설계, 제안·컨설팅, 컨텐츠기획, 통계·로그분석, 온라인마케팅, 웹광고기획, 웹마케팅, 웹프로모션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감사, 생명보험,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기술연구소, 연구관리, 연구원, 제품개발, 기계설계, 기구설계, AutoCad, 의료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광고대행, 온라인광고, 프로모션대행, 광고기획, 마케팅, 키워드광고, AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체, 반도체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가치평가, 회계법인, 재무,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
로펌, 법률사무소, 네트워크관리, 보안관리, 보안기술, 서버관리자, 정보보안, 응용프로그래머, 전산전공, Application, C#, Java, Python, 인공지능(AI), 빅데이터, 딥러닝, 자연어처리(NLP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의료기기, 의료기기영업, 대리점관리, 영업관리, 영업지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의상디자인, 남성의류, 여성의류, 의류, 패션, 가맹점영업, 국내영업, 일반영업, 매장관리, 매출관리, 의류판매, 재고관리, 판매영업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사무행정, 사무보조, 경영지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부동산, 부동산개발,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
